temperature_c,rainfall_deficit_pct,precip_mm,storage_pct,day_of_week,month,is_weekend,is_heatwave,demand_mgd
16.41,-55.08,2.52,24.11,2,1,0,0,61.962
35.62,25.53,0.0,73.47,3,7,0,0,74.552
21.31,-45.57,5.85,14.34,0,10,0,0,61.461
23.73,-44.55,0.0,56.22,2,2,0,0,73.143
15.07,-64.71,0.0,16.02,4,1,0,0,63.19
28.93,20.88,0.0,15.25,6,8,1,0,53.817
17.38,-38.58,4.13,29.57,4,11,0,0,56.028
26.69,-7.44,3.64,88.68,1,1,0,0,49.939
16.87,-33.49,3.01,64.3,6,8,1,0,40.535
44.43,28.46,8.75,65.37,3,10,0,1,86.138
16.93,-48.29,0.0,35.3,5,2,1,0,56.825
29.74,51.72,0.0,71.51,4,4,0,0,61.297
18.7,-35.01,0.0,67.93,2,7,0,0,51.745
14.6,-65.46,0.11,49.24,0,8,0,0,56.834
18.88,-46.36,1.98,68.02,4,7,0,0,58.725
13.86,-69.65,2.26,83.71,6,3,1,0,50.931
16.74,-14.38,0.0,91.63,6,11,1,0,32.526
28.78,-44.96,3.32,94.71,6,6,1,0,60.235
34.16,44.05,2.71,51.51,2,7,0,0,69.411
14.97,-7.6,0.2,12.78,6,7,1,0,43.428
26.99,-47.33,5.55,29.48,0,7,0,0,72.292
31.76,-16.82,3.36,26.73,2,4,0,0,74.829
19.96,-52.56,0.3,35.55,4,4,0,0,72.428
24.65,-54.98,0.0,40.64,2,2,0,0,70.057
14.44,-37.91,0.82,66.84,0,9,0,0,48.925
19.48,-64.84,1.43,54.68,1,4,0,0,70.608
27.87,-53.59,0.0,65.23,6,1,1,0,59.812
45.68,51.33,0.73,92.61,2,1,0,1,93.444
45.87,13.35,3.87,14.17,1,12,0,1,101.263
45.31,48.95,1.27,11.22,4,6,0,1,100.196
26.38,-44.04,3.63,66.57,2,8,0,0,64.738
14.74,39.98,0.42,56.43,2,7,0,0,49.831
23.0,-29.28,3.95,51.03,6,11,1,0,44.465
20.08,-59.81,0.41,82.53,3,11,0,0,57.498
12.48,32.66,3.76,23.5,0,10,0,0,40.25
15.24,-71.65,1.62,58.76,6,12,1,0,50.399
27.41,-23.32,0.0,89.21,0,3,0,0,59.043
23.55,34.7,0.57,47.9,4,6,0,0,65.042
18.13,6.41,3.22,59.29,0,4,0,0,52.009
36.35,-7.47,0.11,15.95,1,10,0,0,71.86
24.14,-30.49,3.33,39.68,6,4,1,0,56.953
40.96,-69.49,0.0,13.52,1,10,0,1,107.183
20.19,58.74,0.0,58.65,6,3,1,0,47.547
30.31,-55.53,0.91,60.19,2,9,0,0,66.591
18.26,-44.26,1.95,90.82,2,1,0,0,56.979
28.84,-46.97,3.73,64.26,6,10,1,0,55.101
17.18,47.11,2.67,10.25,5,10,1,0,38.094
17.49,26.92,2.36,80.82,2,7,0,0,42.349
32.82,-15.97,2.13,38.02,5,7,1,0,59.373
20.97,53.76,0.27,70.71,3,6,0,0,58.958
17.86,-72.61,3.7,32.44,0,8,0,0,63.624
43.61,45.11,0.48,74.62,1,7,0,1,91.89
13.46,-71.54,1.04,88.84,1,6,0,0,58.102
31.22,-25.24,3.41,16.74,3,7,0,0,66.723
30.64,-72.44,0.01,56.27,6,2,1,0,70.381
20.52,59.86,0.5,55.93,3,6,0,0,55.058
27.39,48.01,0.33,34.35,1,6,0,0,69.74
14.98,1.87,14.8,39.04,4,11,0,0,30.91
36.52,-49.5,2.57,67.47,3,4,0,0,87.175
19.54,-41.25,0.3,34.87,2,12,0,0,64.684
18.58,-17.06,0.0,12.6,1,11,0,0,48.623
22.71,-34.81,0.14,75.38,4,10,0,0,53.706
42.68,-77.02,3.25,63.14,3,9,0,1,100.383
39.08,11.88,0.6,31.29,3,4,0,1,100.053
44.19,5.88,0.07,91.73,1,2,0,1,86.251
34.17,46.6,3.7,86.37,0,10,0,0,59.575
34.54,-13.24,1.16,91.97,1,9,0,0,60.932
28.32,-31.74,3.04,53.54,4,10,0,0,59.679
42.78,-8.39,3.39,29.99,0,7,0,1,103.462
29.37,-52.74,1.18,24.78,0,11,0,0,71.36
24.07,7.58,4.21,90.62,6,1,1,0,42.834
33.77,27.8,0.23,85.72,1,2,0,0,67.442
30.57,-58.52,0.0,72.98,0,1,0,0,75.301
16.22,-35.43,0.6,53.39,6,4,1,0,52.956
25.35,41.49,0.74,42.67,2,2,0,0,65.884
22.65,-9.23,1.98,69.79,0,1,0,0,53.36
40.79,-5.54,1.32,10.81,2,10,0,1,90.772
24.88,21.14,4.8,54.56,0,2,0,0,60.628
39.93,0.9,5.97,67.69,2,10,0,1,73.642
27.04,-70.26,1.68,74.07,6,8,1,0,54.782
37.62,32.55,4.17,48.34,5,8,1,0,63.117
16.6,49.2,6.51,73.34,2,2,0,0,44.629
43.44,-72.54,1.77,18.15,2,1,0,1,118.618
28.34,-63.03,0.69,29.83,4,2,0,0,82.457
20.83,18.28,3.5,22.29,4,4,0,0,63.203
20.21,4.63,4.26,38.89,5,12,1,0,46.167
21.01,-26.45,4.91,39.26,3,5,0,0,65.583
24.47,-4.51,0.0,41.78,0,3,0,0,67.321
36.4,18.47,1.21,49.6,6,4,1,0,63.615
44.29,-9.37,0.92,47.09,2,5,0,1,104.184
34.75,-60.37,3.09,51.69,5,7,1,0,75.496
30.6,-67.48,1.2,73.97,5,10,1,0,58.007
27.25,-18.56,6.63,22.07,1,1,0,0,58.941
40.16,49.2,4.94,39.81,3,10,0,1,79.667
40.89,-1.91,0.0,10.01,5,1,1,1,93.893
21.96,-29.85,2.16,12.4,2,4,0,0,70.611
44.42,47.22,0.96,61.55,5,8,1,1,86.936
25.43,-25.59,0.31,84.46,3,2,0,0,63.012
39.2,-8.72,3.12,36.0,6,4,1,1,85.93
44.87,-63.69,0.76,44.16,6,8,1,1,102.081
35.92,23.24,0.86,27.84,6,9,1,0,58.013
17.49,18.04,0.98,22.14,1,1,0,0,52.525
31.93,31.19,3.08,85.15,5,10,1,0,48.378
16.04,-34.47,1.09,58.63,5,5,1,0,49.385
38.83,-18.95,0.0,69.91,3,8,0,1,89.567
21.56,-56.43,3.18,84.96,1,3,0,0,66.036
35.64,55.03,2.04,60.01,2,12,0,0,67.614
42.94,-67.95,0.0,25.32,3,10,0,1,101.003
18.15,10.86,0.42,70.63,6,8,1,0,30.753
25.36,18.74,1.21,73.56,6,3,1,0,49.102
34.0,-57.92,3.27,45.19,6,10,1,0,60.825
26.27,-28.85,0.17,62.43,6,5,1,0,60.85
17.94,-73.96,6.64,51.19,0,8,0,0,56.149
12.99,-2.07,0.14,38.3,6,8,1,0,29.847
25.82,59.29,0.04,67.16,3,10,0,0,48.349
34.07,-19.82,6.23,31.03,0,11,0,0,69.246
31.52,58.6,5.2,37.84,0,5,0,0,73.841
17.31,-62.33,0.19,44.48,1,1,0,0,60.466
27.32,-25.06,1.75,62.24,1,6,0,0,65.62
24.56,46.28,3.2,82.44,0,5,0,0,61.355
21.32,42.74,0.0,62.27,2,5,0,0,59.175
36.8,-34.7,1.12,71.72,3,6,0,0,82.536
22.53,15.01,2.82,34.88,2,7,0,0,56.067
30.36,44.06,7.72,59.93,4,8,0,0,54.219
43.39,27.36,2.2,18.83,5,5,1,1,97.202
30.34,7.99,0.0,49.38,2,8,0,0,61.364
32.98,-58.64,0.0,68.64,0,12,0,0,72.32
14.49,-69.78,0.0,25.28,2,8,0,0,62.448
18.06,6.05,3.29,86.68,4,8,0,0,46.589
15.43,-9.96,1.62,45.46,2,4,0,0,56.179
38.0,-46.67,1.27,67.05,4,5,0,1,95.742
40.42,-39.01,4.01,49.94,5,1,1,1,92.317
18.34,-25.11,1.35,72.24,5,7,1,0,45.504
19.46,-10.63,0.0,59.67,4,1,0,0,54.23
22.99,-25.36,1.18,20.42,0,10,0,0,58.208
32.1,-25.78,5.4,88.6,5,12,1,0,56.666
33.14,-63.8,0.0,66.11,2,10,0,0,68.516
35.35,41.18,18.94,50.13,2,2,0,0,59.767
42.78,5.28,4.14,67.51,4,8,0,1,92.276
22.03,-59.55,0.0,32.18,5,6,1,0,60.533
34.4,-20.66,0.0,75.36,4,1,0,0,73.703
31.03,-21.66,3.7,44.95,2,9,0,0,67.768
22.4,4.09,9.57,78.43,3,11,0,0,42.959
42.85,5.24,0.0,33.29,2,6,0,1,95.865
15.25,10.33,1.8,77.17,3,11,0,0,40.501
36.21,17.71,1.12,87.07,5,1,1,0,63.129
36.75,-65.53,0.36,93.37,6,11,1,0,65.452
43.12,-37.31,0.13,76.02,2,9,0,1,89.929
29.63,-77.57,0.0,69.84,2,9,0,0,71.842
22.94,-16.35,0.55,54.2,6,7,1,0,44.98
40.14,-19.88,4.15,18.99,1,1,0,1,92.467
38.21,22.81,0.0,57.59,2,6,0,1,89.601
29.01,-56.6,5.72,57.88,6,12,1,0,57.554
38.11,8.41,2.1,15.5,6,6,1,1,80.862
21.11,-37.06,0.0,68.7,5,1,1,0,51.6
32.04,-26.53,2.82,22.66,6,6,1,0,68.925
41.42,20.7,0.47,60.71,1,2,0,1,92.796
22.81,-69.98,0.69,50.17,0,6,0,0,66.123
28.44,-32.01,1.82,84.38,6,8,1,0,51.575
44.34,-25.21,1.62,29.74,3,1,0,1,107.273
39.14,20.2,8.17,24.55,1,6,0,1,92.436
42.16,-52.11,3.01,56.85,3,7,0,1,99.834
25.1,52.64,1.16,49.12,5,10,1,0,43.236
45.88,59.69,0.79,23.71,3,1,0,1,101.73
17.19,34.65,0.4,62.17,4,8,0,0,46.151
29.64,-38.04,0.0,86.99,3,8,0,0,66.155
28.3,12.94,3.86,72.92,3,1,0,0,54.556
39.15,-68.36,0.46,27.81,6,2,1,1,98.02
42.89,41.98,2.33,30.26,6,8,1,1,80.84
36.86,-7.76,1.15,57.39,2,11,0,0,68.659
33.31,-55.3,2.97,67.59,5,11,1,0,55.197
26.53,-34.16,0.64,93.21,5,10,1,0,45.965
29.35,32.1,4.5,18.91,0,11,0,0,63.147
29.32,41.83,1.0,56.44,5,8,1,0,53.741
12.69,-7.24,0.0,93.93,4,2,0,0,43.931
29.1,-12.76,0.39,19.43,5,7,1,0,54.407
41.1,25.1,1.27,92.67,5,5,1,1,84.798
36.12,35.67,4.6,49.29,6,4,1,0,71.056
39.05,27.08,0.93,70.98,3,2,0,1,86.597
25.28,-26.18,0.0,46.15,0,1,0,0,64.48
29.99,9.87,1.11,81.49,1,10,0,0,57.077
13.14,40.03,1.45,87.22,1,3,0,0,48.109
25.02,-58.75,1.13,24.17,1,8,0,0,72.739
28.13,-25.66,12.76,73.52,4,4,0,0,66.777
20.68,-72.07,0.73,11.76,6,6,1,0,59.936
13.06,-22.76,3.05,33.53,5,5,1,0,45.18
35.47,28.12,2.57,56.95,3,4,0,0,76.951
26.79,-52.42,0.46,61.27,3,6,0,0,71.765
26.13,-4.14,0.0,41.05,3,10,0,0,57.443
20.5,-74.88,2.31,32.99,2,7,0,0,67.808
30.29,45.67,2.78,24.59,4,10,0,0,59.355
26.89,34.8,2.11,30.38,6,11,1,0,47.049
28.12,-6.58,1.53,21.07,0,6,0,0,67.16
31.75,18.81,4.09,32.2,2,10,0,0,58.481
12.22,-65.45,0.74,79.81,0,2,0,0,56.228
42.86,38.33,0.17,34.44,5,7,1,1,87.008
14.42,20.14,0.99,87.15,1,6,0,0,46.794
27.33,-63.2,5.19,30.84,4,1,0,0,71.742
19.05,57.3,1.85,51.82,0,11,0,0,52.438
29.81,-76.85,0.0,24.24,3,9,0,0,80.343
21.53,7.99,0.0,11.45,6,8,1,0,45.675
41.24,-55.95,1.48,63.17,6,9,1,1,85.438
25.48,20.7,0.85,38.71,1,10,0,0,58.467
33.72,-70.14,0.0,39.33,4,10,0,0,75.031
20.46,-68.65,2.23,44.66,1,4,0,0,69.312
12.66,-14.72,4.24,76.11,5,6,1,0,41.002
25.74,59.16,0.24,43.98,3,5,0,0,67.999
30.24,-41.29,1.46,17.34,5,11,1,0,65.662
27.62,5.75,0.0,33.69,6,2,1,0,58.634
44.71,-7.4,0.23,58.97,2,11,0,1,89.929
36.03,37.9,13.25,94.45,0,5,0,0,61.317
45.85,-39.6,2.94,22.17,2,10,0,1,100.416
22.03,-2.31,0.0,37.49,1,3,0,0,66.792
38.83,53.09,3.34,51.28,0,11,0,1,87.048
30.89,-33.44,2.27,90.29,5,7,1,0,60.986
32.8,-18.48,1.27,19.22,6,12,1,0,64.463
45.52,44.43,1.11,77.47,3,5,0,1,105.113
34.24,-33.45,0.77,71.45,3,12,0,0,64.828
42.56,-26.71,0.0,36.05,4,11,0,1,95.368
36.68,-37.42,3.86,75.77,6,1,1,0,61.602
16.33,33.33,1.96,58.86,0,5,0,0,58.401
35.78,50.25,0.27,24.57,3,5,0,0,77.88
28.47,8.35,0.0,34.29,6,3,1,0,63.946
43.24,7.31,0.0,37.91,1,11,0,1,88.942
39.43,-25.4,0.0,37.46,4,2,0,1,100.169
15.54,-78.25,0.82,73.44,0,4,0,0,65.947
16.55,-55.65,2.97,66.13,5,4,1,0,53.539
14.37,-59.36,0.34,79.69,4,6,0,0,57.923
28.77,-63.78,2.59,53.42,6,9,1,0,61.378
14.75,11.57,0.0,39.8,2,1,0,0,48.233
36.61,-60.91,0.5,15.76,5,8,1,0,78.847
30.78,-68.01,6.47,77.52,5,5,1,0,71.393
40.42,-26.44,1.23,16.36,0,8,0,1,95.869
21.51,-45.14,0.9,35.62,5,1,1,0,62.225
29.65,-59.58,4.84,66.86,4,11,0,0,67.726
15.99,-59.54,0.16,74.95,4,7,0,0,55.048
42.08,-44.13,0.0,15.82,3,4,0,1,112.798
17.95,-4.84,1.97,61.65,5,10,1,0,38.453
15.48,26.13,2.7,21.66,0,6,0,0,56.204
18.97,39.39,1.49,74.37,2,5,0,0,54.318
39.41,25.2,0.26,72.04,1,3,0,1,81.087
15.6,7.95,1.66,73.58,5,6,1,0,36.199
32.89,47.07,1.82,15.42,1,3,0,0,78.738
37.37,-7.24,0.87,57.55,0,9,0,0,66.14
37.54,8.67,0.0,30.47,6,5,1,0,73.251
18.46,-22.37,4.68,52.14,2,2,0,0,58.66
14.1,-34.17,6.11,94.1,5,9,1,0,30.249
27.26,-33.56,5.48,17.69,1,11,0,0,57.811
18.88,-59.24,1.66,60.49,4,11,0,0,53.055
35.78,31.52,0.05,24.02,6,6,1,0,70.321
24.13,-72.25,1.41,53.35,5,4,1,0,71.694
27.28,14.46,0.17,54.28,2,3,0,0,59.699
15.86,41.02,2.29,48.78,4,5,0,0,52.982
31.3,-10.36,0.21,64.37,5,2,1,0,56.418
18.31,-70.17,3.18,92.81,5,11,1,0,43.995
35.09,-20.02,0.28,78.44,2,3,0,0,75.481
14.42,-31.95,0.12,91.47,1,10,0,0,49.245
45.18,57.98,0.81,26.1,3,5,0,1,102.254
35.27,16.78,1.51,94.42,1,9,0,0,62.964
18.18,20.99,5.16,35.94,5,11,1,0,39.885
12.48,-7.78,0.22,12.9,4,5,0,0,55.053
23.37,19.32,4.99,47.08,3,12,0,0,52.262
17.2,21.16,2.32,30.93,5,5,1,0,48.085
19.43,-70.71,1.89,74.78,1,4,0,0,65.073
41.67,-48.84,3.42,17.39,5,9,1,1,86.994
32.51,-78.18,0.23,56.58,3,2,0,0,82.631
18.0,-8.63,0.54,34.6,6,2,1,0,44.059
30.93,42.61,0.0,27.57,4,5,0,0,72.252
20.7,5.34,2.77,84.43,5,7,1,0,39.622
45.19,-9.97,0.0,53.82,1,6,0,1,101.224
13.11,49.64,4.23,37.66,1,1,0,0,46.055
36.9,-55.89,1.64,73.42,3,7,0,0,78.554
38.28,-69.56,3.05,82.52,1,8,0,1,89.901
14.28,48.42,0.89,47.58,0,4,0,0,55.191
17.84,46.39,2.05,25.48,3,7,0,0,55.263
25.07,15.62,0.0,94.52,1,5,0,0,57.526
41.52,-45.56,0.0,40.51,4,1,0,1,98.34
30.26,55.77,2.13,27.47,4,9,0,0,60.107
34.28,27.15,1.76,18.78,3,6,0,0,75.019
38.62,14.35,1.21,20.53,5,12,1,1,84.049
40.16,-48.79,5.13,90.16,0,3,0,1,100.339
28.19,-8.17,0.0,90.47,5,1,1,0,51.126
29.3,35.16,2.31,53.17,3,10,0,0,62.523
36.41,40.44,0.98,68.83,4,11,0,0,64.166
20.95,-1.4,2.78,80.77,5,11,1,0,40.556
41.05,-6.81,1.32,57.38,2,12,0,1,92.133
12.71,17.68,2.57,66.69,1,4,0,0,51.28
18.66,-6.05,0.82,92.19,5,9,1,0,34.962
39.21,-21.52,1.32,24.67,4,1,0,1,96.05
23.57,-68.04,2.36,21.8,1,6,0,0,74.854
17.09,-62.35,0.15,74.01,1,11,0,0,55.842
18.35,26.44,1.16,69.78,5,8,1,0,34.663
30.05,-76.55,3.99,25.81,3,11,0,0,73.405
40.77,-72.68,1.43,35.71,6,12,1,1,98.13
14.4,46.65,0.0,68.25,4,10,0,0,40.768
13.04,18.56,0.3,52.02,1,9,0,0,42.84
27.82,-79.41,5.4,85.95,1,5,0,0,70.686
44.51,-36.31,0.36,81.16,6,7,1,1,87.306
21.49,26.86,1.57,51.41,5,1,1,0,46.848
44.61,-21.54,2.46,66.68,4,7,0,1,96.093
42.18,-14.37,2.3,64.69,4,12,0,1,85.543
21.63,-15.77,2.74,17.83,2,2,0,0,65.896
39.78,-51.7,1.93,46.18,2,6,0,1,105.296
35.32,20.99,1.0,47.39,5,11,1,0,56.374
29.4,-65.58,0.0,86.28,6,5,1,0,69.906
26.38,-8.98,1.31,85.25,6,8,1,0,51.398
39.73,-56.21,0.9,14.9,5,10,1,1,94.503
38.96,-73.49,0.73,81.84,6,10,1,1,81.942
37.74,-59.95,2.03,61.99,3,9,0,0,73.304
45.94,41.71,0.13,11.38,2,1,0,1,102.532
28.27,-55.34,0.0,42.44,0,1,0,0,82.488
39.44,-41.03,1.01,85.49,2,10,0,1,90.606
41.32,-60.67,0.41,40.45,3,12,0,1,100.742
19.19,22.98,1.44,67.5,0,4,0,0,61.78
13.43,-17.64,1.35,58.08,2,7,0,0,51.05
25.76,52.11,1.46,60.14,6,1,1,0,42.43
41.13,13.01,1.01,50.87,1,3,0,1,99.633
21.83,-5.61,0.0,51.0,2,6,0,0,59.773
35.8,11.93,3.19,86.72,4,1,0,0,62.635
12.25,-74.34,0.0,45.17,6,8,1,0,46.24
24.08,53.09,4.24,26.27,6,7,1,0,50.437
32.93,53.9,3.57,45.68,5,2,1,0,58.981
16.41,-41.34,3.19,72.3,1,8,0,0,48.9
42.48,7.96,2.7,50.4,0,6,0,1,94.865
17.31,-51.73,4.7,72.23,5,2,1,0,51.616
42.93,-3.35,5.27,30.38,6,3,1,1,88.564
19.36,27.91,0.77,59.53,4,7,0,0,45.651
45.81,51.58,8.53,83.47,6,10,1,1,71.439
32.56,-32.51,0.95,54.99,4,6,0,0,72.546
14.87,17.09,0.0,64.13,2,8,0,0,38.661
14.22,20.3,5.8,67.7,5,6,1,0,39.918
14.55,-49.04,0.06,72.87,5,11,1,0,42.257
32.06,8.06,0.0,39.77,2,12,0,0,62.398
39.53,11.76,6.29,63.28,4,6,0,1,83.739
25.7,26.97,0.0,45.37,4,4,0,0,66.182
27.12,59.99,3.33,43.23,0,7,0,0,57.539
32.04,-74.37,11.2,50.39,1,11,0,0,68.449
30.12,-51.68,2.42,44.66,1,8,0,0,70.878
35.39,-59.69,2.66,12.2,1,5,0,0,91.091
28.04,-58.38,1.77,73.07,3,10,0,0,64.501
36.27,-16.41,0.74,59.67,3,3,0,0,76.197
45.91,43.0,0.19,21.69,6,4,1,1,97.211
23.91,-17.18,10.26,32.21,0,2,0,0,65.778
12.42,13.59,4.56,61.94,5,11,1,0,20.528
16.27,-27.29,1.64,54.03,1,12,0,0,50.679
30.82,-35.25,0.0,71.49,2,12,0,0,62.837
23.7,36.79,0.0,51.58,1,1,0,0,61.963
43.96,11.78,0.32,81.79,0,11,0,1,89.582
33.33,-30.87,0.08,16.58,0,3,0,0,87.163
29.69,47.98,9.29,62.12,1,12,0,0,52.251
39.13,-10.21,2.9,41.58,2,5,0,1,96.694
20.79,-53.64,0.0,36.08,2,4,0,0,72.837
39.87,-12.35,5.6,90.21,0,8,0,1,75.184
12.1,14.46,2.03,83.42,2,10,0,0,33.66
33.07,-28.6,0.8,25.62,1,5,0,0,83.225
43.78,38.13,0.14,14.88,4,10,0,1,88.359
38.79,-5.36,3.98,83.72,4,1,0,1,85.662
41.02,-14.51,2.19,24.39,0,11,0,1,92.38
25.5,40.22,0.0,88.9,4,7,0,0,59.473
40.02,-15.19,4.04,33.57,6,7,1,1,82.09
30.73,-21.98,9.22,44.99,6,11,1,0,51.098
33.03,-65.48,0.0,13.82,0,1,0,0,86.804
14.0,-29.25,1.02,55.69,6,11,1,0,26.847
18.85,-24.41,0.01,26.04,2,3,0,0,63.408
30.73,-54.71,5.23,46.64,6,12,1,0,60.896
14.0,2.3,0.0,88.15,1,9,0,0,29.184
37.21,-59.86,0.0,31.47,4,5,0,0,93.543
40.56,-48.68,5.31,63.97,5,1,1,1,87.185
43.29,-1.45,0.68,27.17,1,2,0,1,100.07
15.46,-42.34,6.09,61.84,5,2,1,0,48.04
43.95,9.55,0.0,34.58,1,1,0,1,95.479
14.3,16.67,2.87,67.93,4,8,0,0,40.254
28.12,-37.82,2.56,75.5,6,11,1,0,53.149
40.57,-67.77,0.19,84.86,2,10,0,1,93.14
14.39,-11.48,0.0,88.08,6,9,1,0,23.849
12.62,-66.99,0.0,30.51,4,12,0,0,56.476
12.85,-7.87,4.01,20.96,3,8,0,0,45.077
29.38,21.67,5.89,14.12,2,2,0,0,71.139
39.59,6.85,1.55,71.23,3,6,0,1,88.434
16.33,-17.24,0.58,25.89,6,10,1,0,36.231
16.24,52.42,0.0,78.01,0,6,0,0,46.792
31.33,-65.76,1.18,92.01,6,4,1,0,73.693
19.97,43.2,6.92,22.58,1,6,0,0,56.769
36.83,32.02,4.42,34.08,6,10,1,0,61.185
44.29,-21.24,1.48,54.55,3,5,0,1,107.906
38.05,-58.6,0.0,46.6,6,5,1,1,92.425
41.82,-58.18,1.81,46.21,1,6,0,1,102.806
29.67,49.05,0.0,28.45,0,6,0,0,70.893
40.3,-47.28,4.86,85.58,3,3,0,1,99.472
18.22,42.38,3.93,67.94,5,4,1,0,40.253
14.32,-9.54,3.86,23.08,5,2,1,0,45.85
34.3,-15.36,0.0,10.38,5,10,1,0,64.36
13.77,6.73,0.03,74.83,5,3,1,0,36.529
42.34,-49.89,3.94,11.35,5,12,1,1,89.76
35.51,-20.03,1.4,84.84,6,12,1,0,58.817
44.37,51.39,1.94,55.0,1,9,0,1,95.203
22.67,-46.64,0.49,89.06,1,12,0,0,55.968
28.53,49.02,3.14,75.61,0,11,0,0,55.467
37.22,59.19,1.56,86.02,3,10,0,0,60.085
20.25,-72.73,2.22,73.22,1,5,0,0,68.732
30.42,-5.61,0.84,59.01,4,11,0,0,57.655
34.42,-55.95,0.27,24.71,3,5,0,0,87.31
45.28,7.04,0.0,71.85,4,2,0,1,104.687
37.32,58.54,0.0,60.35,4,7,0,0,72.419
16.02,45.56,0.0,48.65,6,2,1,0,37.476
28.16,49.48,0.0,57.48,0,2,0,0,68.145
32.02,-50.13,3.31,29.74,1,2,0,0,83.47
16.99,-4.08,2.72,44.38,2,11,0,0,46.813
26.69,-47.12,0.34,20.56,0,1,0,0,73.552
21.66,45.92,1.64,44.83,5,5,1,0,48.981
16.04,-53.24,1.44,49.69,2,9,0,0,49.623
29.41,-58.45,4.92,82.91,1,10,0,0,61.48
17.63,-78.3,0.0,54.81,3,1,0,0,63.019
32.08,-54.53,7.21,87.25,1,11,0,0,61.687
17.77,-53.43,0.0,92.27,2,12,0,0,56.269
36.6,-69.15,2.77,14.16,4,12,0,0,87.662
18.64,41.48,0.0,60.76,2,8,0,0,51.597
42.47,29.2,3.25,35.43,5,7,1,1,82.385
12.89,-44.37,0.06,82.36,1,3,0,0,51.542
29.75,29.66,0.45,52.0,0,2,0,0,68.569
22.88,-20.9,5.42,16.64,2,10,0,0,56.828
19.65,28.57,2.83,28.28,1,11,0,0,49.082
28.03,-34.78,2.0,67.28,4,10,0,0,60.837
40.63,-0.95,2.46,16.77,3,8,0,1,95.999
43.12,-26.57,1.11,42.22,1,7,0,1,98.393
22.31,-53.73,0.13,84.09,2,3,0,0,69.342
17.24,1.99,6.36,12.48,6,2,1,0,46.391
36.48,25.12,5.27,69.18,5,3,1,0,64.358
31.79,25.43,4.03,67.42,4,5,0,0,70.279
18.83,-30.12,1.04,37.26,6,4,1,0,52.482
37.85,-7.38,2.36,19.58,0,7,0,0,75.708
29.64,26.93,0.0,18.7,5,10,1,0,55.331
34.22,-72.37,0.56,92.38,0,9,0,0,68.142
24.22,-69.94,0.26,67.54,4,10,0,0,64.227
26.93,-27.33,1.95,41.96,0,4,0,0,69.77
18.13,-48.71,0.0,80.85,2,12,0,0,58.175
37.72,-27.55,0.7,18.78,0,11,0,0,76.835
17.34,-66.87,0.39,20.79,1,5,0,0,75.514
38.46,2.88,0.11,26.79,4,4,0,1,96.683
39.13,14.04,2.13,74.9,5,11,1,1,70.934
37.38,30.86,0.37,44.76,6,12,1,0,64.09
12.66,11.07,3.94,64.62,6,6,1,0,35.474
21.29,-24.51,0.0,29.76,0,2,0,0,65.706
27.92,50.89,0.0,76.07,6,8,1,0,45.59
32.25,21.69,0.34,78.14,1,10,0,0,56.657
43.25,-6.12,0.0,45.13,6,6,1,1,96.873
24.77,-51.04,0.0,27.79,6,2,1,0,58.878
41.75,10.86,6.03,63.55,6,9,1,1,68.929
17.56,2.84,0.0,31.77,3,10,0,0,50.544
24.62,15.67,0.0,22.6,5,11,1,0,52.034
13.78,29.36,0.7,62.34,2,11,0,0,36.231
37.24,48.11,0.03,53.6,0,6,0,0,71.374
17.12,52.87,5.71,76.59,3,4,0,0,53.831
20.74,8.23,5.38,34.85,1,2,0,0,52.758
38.36,55.23,5.39,29.15,0,2,0,1,90.675
30.18,47.6,3.76,64.44,0,10,0,0,56.811
12.48,-79.63,0.44,69.59,1,12,0,0,50.053
12.08,9.27,0.54,45.14,5,8,1,0,36.235
29.36,-55.01,2.0,47.6,6,12,1,0,60.822
22.37,-38.67,0.0,20.5,5,4,1,0,61.502
18.13,-38.35,0.44,49.9,4,10,0,0,49.385
32.86,-12.36,0.05,91.71,6,5,1,0,65.229
19.77,-78.48,1.67,19.66,2,5,0,0,74.284
32.14,-46.99,2.7,58.28,6,8,1,0,62.799
24.9,-75.92,0.37,11.56,6,2,1,0,70.57
18.35,11.08,0.0,37.66,1,5,0,0,52.565
16.7,44.5,0.61,74.7,2,6,0,0,51.69
20.05,59.69,0.68,58.21,1,6,0,0,58.54
13.01,-17.2,12.92,16.9,0,9,0,0,47.231
22.48,-43.58,0.73,48.41,1,4,0,0,63.799
42.67,39.43,0.0,16.72,6,2,1,1,80.853
40.27,-64.16,0.22,41.75,1,8,0,1,102.171
24.65,56.39,2.49,75.36,4,1,0,0,52.413
31.58,20.08,1.96,31.95,6,12,1,0,50.726
31.29,-9.45,3.56,48.54,5,11,1,0,53.151
40.18,-66.47,0.67,52.53,3,5,0,1,105.654
20.03,-77.45,3.73,82.53,0,9,0,0,53.343
22.08,-3.77,1.08,20.33,2,7,0,0,59.168
22.26,-22.06,4.53,56.79,1,9,0,0,53.284
13.39,37.97,5.84,12.62,6,3,1,0,43.328
22.7,9.92,10.57,17.93,6,12,1,0,42.62
41.85,-19.53,0.18,28.76,1,11,0,1,94.714
43.01,-48.36,0.0,71.18,1,7,0,1,94.61
15.73,-12.74,0.0,13.49,5,11,1,0,41.5
27.57,-57.18,12.46,90.33,6,4,1,0,57.978
24.97,13.38,0.49,46.35,6,10,1,0,42.572
28.64,4.8,0.0,81.29,5,11,1,0,43.429
