date,reservoir_id,reservoir_name,storage_pct,inflow_mcm,outflow_mcm,rainfall_mm,temperature_c,evaporation_mm,catchment_rainfall_mm,capacity_mcm,dam_release_mcm,groundwater_recharge_mcm,season,month,location_lat,location_lng
2024-07-29,RES-B,Reservoir B,98.0,3.521,1.262,5.01,27.45,3.89,5.96,210.0,1.163,0.338,monsoon,7,18.5204,73.8567
2024-07-30,RES-B,Reservoir B,98.0,7.472,1.359,13.51,27.68,3.88,16.78,210.0,1.218,0.758,monsoon,7,18.5204,73.8567
2024-07-31,RES-B,Reservoir B,98.0,3.727,1.413,6.3,27.88,4.01,7.22,210.0,1.258,0.398,monsoon,7,18.5204,73.8567
2024-08-01,RES-B,Reservoir B,98.0,1.32,1.376,1.62,25.76,3.82,1.88,210.0,1.231,0.162,monsoon,8,18.5204,73.8567
2024-08-02,RES-B,Reservoir B,97.975,1.101,1.501,0.77,24.04,2.98,0.96,210.0,1.374,0.125,monsoon,8,18.5204,73.8567
2024-08-03,RES-B,Reservoir B,98.0,6.77,1.474,10.86,22.52,3.28,12.12,210.0,1.266,0.645,monsoon,8,18.5204,73.8567
2024-08-04,RES-B,Reservoir B,98.0,9.269,1.66,17.07,22.56,3.15,20.81,210.0,1.488,0.97,monsoon,8,18.5204,73.8567
2024-08-05,RES-B,Reservoir B,96.984,0.644,1.704,0.5,24.17,3.28,0.55,210.0,1.512,0.082,monsoon,8,18.5204,73.8567
2024-08-06,RES-B,Reservoir B,98.0,6.638,0.917,11.17,22.64,3.61,13.1,210.0,0.738,0.633,monsoon,8,18.5204,73.8567
2024-08-07,RES-B,Reservoir B,98.0,4.397,0.817,7.68,22.13,2.94,8.62,210.0,0.622,0.451,monsoon,8,18.5204,73.8567
2024-08-08,RES-B,Reservoir B,97.632,1.958,1.128,2.14,24.76,3.05,2.54,210.0,0.899,0.17,monsoon,8,18.5204,73.8567
2024-08-09,RES-B,Reservoir B,98.0,3.76,1.14,6.37,24.82,3.72,7.77,210.0,0.924,0.35,monsoon,8,18.5204,73.8567
2024-08-10,RES-B,Reservoir B,98.0,1.88,1.053,1.29,23.56,2.9,1.43,210.0,0.787,0.145,monsoon,8,18.5204,73.8567
2024-08-11,RES-B,Reservoir B,98.0,2.636,1.069,4.17,24.35,2.84,4.69,210.0,0.859,0.303,monsoon,8,18.5204,73.8567
2024-08-12,RES-B,Reservoir B,98.0,3.892,0.79,5.29,24.23,3.68,6.09,210.0,0.674,0.34,monsoon,8,18.5204,73.8567
2024-08-13,RES-B,Reservoir B,98.0,7.665,0.772,14.73,24.72,3.51,16.77,210.0,0.579,0.816,monsoon,8,18.5204,73.8567
2024-08-14,RES-B,Reservoir B,98.0,2.649,0.766,3.96,24.73,3.61,4.59,210.0,0.581,0.291,monsoon,8,18.5204,73.8567
2024-08-15,RES-B,Reservoir B,98.0,2.504,0.867,2.43,20.87,2.87,3.02,210.0,0.621,0.244,monsoon,8,18.5204,73.8567
2024-08-16,RES-B,Reservoir B,98.0,4.365,0.88,7.17,23.71,2.93,7.99,210.0,0.778,0.426,monsoon,8,18.5204,73.8567
2024-08-17,RES-B,Reservoir B,98.0,5.892,0.767,8.71,24.62,3.1,10.14,210.0,0.589,0.481,monsoon,8,18.5204,73.8567
2024-08-18,RES-B,Reservoir B,98.0,1.855,0.756,2.33,23.51,3.24,2.72,210.0,0.64,0.194,monsoon,8,18.5204,73.8567
2024-08-19,RES-B,Reservoir B,98.0,1.647,0.975,1.54,24.04,3.0,1.76,210.0,0.8,0.213,monsoon,8,18.5204,73.8567
2024-08-20,RES-B,Reservoir B,98.0,2.311,0.862,1.72,24.9,3.58,1.96,210.0,0.723,0.131,monsoon,8,18.5204,73.8567
2024-08-21,RES-B,Reservoir B,98.0,7.604,1.14,14.77,24.1,3.25,17.83,210.0,0.966,0.838,monsoon,8,18.5204,73.8567
2024-08-22,RES-B,Reservoir B,98.0,4.381,0.79,8.38,25.81,3.65,10.0,210.0,0.71,0.534,monsoon,8,18.5204,73.8567
2024-08-23,RES-B,Reservoir B,98.0,2.362,0.919,3.7,25.35,3.59,4.52,210.0,0.73,0.194,monsoon,8,18.5204,73.8567
2024-08-24,RES-B,Reservoir B,98.0,7.408,1.158,12.83,23.86,3.48,14.89,210.0,0.998,0.734,monsoon,8,18.5204,73.8567
2024-08-25,RES-B,Reservoir B,97.947,1.379,1.22,2.31,23.76,3.5,2.75,210.0,1.062,0.213,monsoon,8,18.5204,73.8567
2024-08-26,RES-B,Reservoir B,98.0,3.414,1.165,4.82,20.58,2.87,5.95,210.0,0.917,0.313,monsoon,8,18.5204,73.8567
2024-08-27,RES-B,Reservoir B,97.888,1.614,1.418,1.26,23.61,3.39,1.55,210.0,1.287,0.124,monsoon,8,18.5204,73.8567
2024-08-28,RES-B,Reservoir B,98.0,7.681,1.572,12.38,22.38,3.26,15.32,210.0,1.405,0.681,monsoon,8,18.5204,73.8567
2024-08-29,RES-B,Reservoir B,98.0,2.194,1.199,2.09,24.27,2.68,2.39,210.0,1.044,0.175,monsoon,8,18.5204,73.8567
2024-08-30,RES-B,Reservoir B,98.0,2.002,1.532,2.15,24.18,3.6,2.68,210.0,1.372,0.178,monsoon,8,18.5204,73.8567
2024-08-31,RES-B,Reservoir B,98.0,4.915,1.052,7.31,24.84,3.53,8.94,210.0,0.791,0.431,monsoon,8,18.5204,73.8567
2024-09-01,RES-B,Reservoir B,97.805,1.051,1.452,0.13,22.75,3.4,0.15,210.0,1.299,0.076,monsoon,9,18.5204,73.8567
2024-09-02,RES-B,Reservoir B,98.0,1.089,1.109,0.91,21.04,2.64,1.09,210.0,0.988,0.161,monsoon,9,18.5204,73.8567
2024-09-03,RES-B,Reservoir B,98.0,5.268,1.476,9.74,23.81,3.26,12.15,210.0,1.232,0.531,monsoon,9,18.5204,73.8567
2024-09-04,RES-B,Reservoir B,98.0,1.432,1.037,1.69,21.35,2.73,1.97,210.0,0.903,0.112,monsoon,9,18.5204,73.8567
2024-09-05,RES-B,Reservoir B,98.0,15.257,1.061,29.12,19.5,3.06,35.27,210.0,0.991,1.572,monsoon,9,18.5204,73.8567
2024-09-06,RES-B,Reservoir B,98.0,3.873,0.943,6.07,20.4,2.53,7.31,210.0,0.83,0.378,monsoon,9,18.5204,73.8567
2024-09-07,RES-B,Reservoir B,97.772,0.271,0.956,0.44,20.62,2.7,0.53,210.0,0.868,0.09,monsoon,9,18.5204,73.8567
2024-09-08,RES-B,Reservoir B,98.0,9.544,1.183,17.75,21.78,3.27,21.52,210.0,1.123,0.964,monsoon,9,18.5204,73.8567
2024-09-09,RES-B,Reservoir B,98.0,3.782,0.914,6.06,19.94,2.7,6.84,210.0,0.782,0.389,monsoon,9,18.5204,73.8567
2024-09-10,RES-B,Reservoir B,98.0,3.098,1.216,4.28,20.71,2.71,4.93,210.0,1.07,0.278,monsoon,9,18.5204,73.8567
2024-09-11,RES-B,Reservoir B,98.0,4.346,0.865,6.04,20.88,3.28,7.0,210.0,0.656,0.397,monsoon,9,18.5204,73.8567
2024-09-12,RES-B,Reservoir B,98.0,1.08,1.089,0.43,20.53,3.25,0.52,210.0,0.907,0.073,monsoon,9,18.5204,73.8567
2024-09-13,RES-B,Reservoir B,98.0,2.954,0.598,4.98,22.05,3.36,6.01,210.0,0.418,0.32,monsoon,9,18.5204,73.8567
2024-09-14,RES-B,Reservoir B,98.0,1.081,0.714,1.84,21.84,3.38,2.26,210.0,0.608,0.106,monsoon,9,18.5204,73.8567
2024-09-15,RES-B,Reservoir B,98.0,3.369,0.765,4.68,22.47,3.13,5.7,210.0,0.571,0.349,monsoon,9,18.5204,73.8567
2024-09-16,RES-B,Reservoir B,98.0,2.048,1.112,3.13,20.67,2.92,3.73,210.0,0.893,0.231,monsoon,9,18.5204,73.8567
2024-09-17,RES-B,Reservoir B,98.0,3.919,0.881,5.75,22.51,3.01,6.45,210.0,0.711,0.388,monsoon,9,18.5204,73.8567
2024-09-18,RES-B,Reservoir B,98.0,3.12,0.572,3.69,19.44,2.88,4.41,210.0,0.401,0.279,monsoon,9,18.5204,73.8567
2024-09-19,RES-B,Reservoir B,98.0,1.714,0.643,2.92,19.41,2.67,3.6,210.0,0.557,0.242,monsoon,9,18.5204,73.8567
2024-09-20,RES-B,Reservoir B,98.0,1.785,0.849,1.6,19.62,2.72,1.91,210.0,0.646,0.16,monsoon,9,18.5204,73.8567
2024-09-21,RES-B,Reservoir B,98.0,1.487,1.227,0.47,21.08,3.21,0.58,210.0,0.988,0.115,monsoon,9,18.5204,73.8567
2024-09-22,RES-B,Reservoir B,98.0,1.309,1.187,0.3,22.51,3.56,0.38,210.0,1.021,0.066,monsoon,9,18.5204,73.8567
2024-09-23,RES-B,Reservoir B,97.443,0.537,1.027,0.96,20.35,3.06,1.1,210.0,0.907,0.093,monsoon,9,18.5204,73.8567
2024-09-24,RES-B,Reservoir B,98.0,5.023,1.061,9.1,20.5,3.5,11.0,210.0,0.919,0.532,monsoon,9,18.5204,73.8567
2024-09-25,RES-B,Reservoir B,97.714,1.083,1.283,1.48,20.81,2.79,1.75,210.0,1.154,0.134,monsoon,9,18.5204,73.8567
2024-09-26,RES-B,Reservoir B,98.0,2.168,1.048,2.4,21.76,2.56,2.8,210.0,0.916,0.243,monsoon,9,18.5204,73.8567
2024-09-27,RES-B,Reservoir B,97.809,2.136,1.368,2.43,20.5,3.17,2.76,210.0,1.185,0.213,monsoon,9,18.5204,73.8567
2024-09-28,RES-B,Reservoir B,98.0,1.421,1.358,3.19,20.43,2.72,3.63,210.0,1.194,0.218,monsoon,9,18.5204,73.8567
2024-09-29,RES-B,Reservoir B,98.0,4.51,1.308,7.78,19.46,2.75,8.78,210.0,1.107,0.461,monsoon,9,18.5204,73.8567
2024-09-30,RES-B,Reservoir B,98.0,2.892,1.377,3.65,20.39,2.42,4.37,210.0,1.208,0.267,monsoon,9,18.5204,73.8567
2024-10-01,RES-B,Reservoir B,97.843,0.952,1.26,0.2,21.41,2.8,0.23,210.0,1.153,0.088,autumn,10,18.5204,73.8567
2024-10-02,RES-B,Reservoir B,97.454,0.897,1.316,0.09,20.11,2.46,0.11,210.0,1.191,0.093,autumn,10,18.5204,73.8567
2024-10-03,RES-B,Reservoir B,97.337,1.039,1.008,0.74,19.11,2.66,0.87,210.0,0.886,0.119,autumn,10,18.5204,73.8567
2024-10-04,RES-B,Reservoir B,96.713,0.624,1.28,0.39,21.48,2.96,0.46,210.0,1.139,0.058,autumn,10,18.5204,73.8567
2024-10-05,RES-B,Reservoir B,96.873,1.147,1.395,0.71,19.3,2.84,0.87,210.0,1.156,0.051,autumn,10,18.5204,73.8567
2024-10-06,RES-B,Reservoir B,96.443,1.135,1.248,0.64,21.7,3.48,0.75,210.0,1.0,0.101,autumn,10,18.5204,73.8567
2024-10-07,RES-B,Reservoir B,96.577,1.646,1.182,1.29,21.68,3.31,1.43,210.0,0.99,0.161,autumn,10,18.5204,73.8567
2024-10-08,RES-B,Reservoir B,96.771,1.15,0.987,0.21,20.07,2.42,0.26,210.0,0.832,0.08,autumn,10,18.5204,73.8567
2024-10-09,RES-B,Reservoir B,97.303,0.938,1.014,0.22,18.2,2.87,0.27,210.0,0.932,0.128,autumn,10,18.5204,73.8567
2024-10-10,RES-B,Reservoir B,97.482,1.325,0.924,0.29,22.75,3.26,0.34,210.0,0.763,0.093,autumn,10,18.5204,73.8567
2024-10-11,RES-B,Reservoir B,97.445,0.748,0.653,0.16,20.46,2.93,0.19,210.0,0.542,0.129,autumn,10,18.5204,73.8567
2024-10-12,RES-B,Reservoir B,97.272,0.463,1.038,0.34,19.61,2.85,0.39,210.0,0.807,0.132,autumn,10,18.5204,73.8567
2024-10-13,RES-B,Reservoir B,96.906,1.236,0.487,0.54,21.15,3.1,0.66,210.0,0.417,0.139,autumn,10,18.5204,73.8567
2024-10-14,RES-B,Reservoir B,96.526,0.973,0.863,0.26,20.84,2.79,0.3,210.0,0.694,0.057,autumn,10,18.5204,73.8567
2024-10-15,RES-B,Reservoir B,96.717,1.375,0.7,0.81,21.57,3.03,0.95,210.0,0.594,0.121,autumn,10,18.5204,73.8567
2024-10-16,RES-B,Reservoir B,96.325,0.446,0.745,0.18,19.21,3.16,0.2,210.0,0.595,0.126,autumn,10,18.5204,73.8567
2024-10-17,RES-B,Reservoir B,96.019,1.438,0.893,0.02,20.38,2.73,0.03,210.0,0.709,0.089,autumn,10,18.5204,73.8567
2024-10-18,RES-B,Reservoir B,96.752,1.684,0.809,1.29,18.58,2.42,1.47,210.0,0.608,0.161,autumn,10,18.5204,73.8567
2024-10-19,RES-B,Reservoir B,96.899,1.115,0.977,0.85,20.8,2.98,0.96,210.0,0.83,0.081,autumn,10,18.5204,73.8567
2024-10-20,RES-B,Reservoir B,96.814,0.683,0.995,0.43,19.97,2.56,0.48,210.0,0.807,0.159,autumn,10,18.5204,73.8567
2024-10-21,RES-B,Reservoir B,96.731,1.227,0.872,0.1,20.34,2.42,0.12,210.0,0.755,0.061,autumn,10,18.5204,73.8567
2024-10-22,RES-B,Reservoir B,96.362,0.472,1.263,0.12,19.82,2.78,0.13,210.0,1.101,0.026,autumn,10,18.5204,73.8567
2024-10-23,RES-B,Reservoir B,96.884,1.916,1.183,0.66,19.7,3.3,0.77,210.0,0.983,0.102,autumn,10,18.5204,73.8567
2024-10-24,RES-B,Reservoir B,96.96,1.617,1.263,2.1,18.96,2.76,2.41,210.0,1.096,0.111,autumn,10,18.5204,73.8567
2024-10-25,RES-B,Reservoir B,97.255,1.699,1.383,0.6,20.95,3.07,0.73,210.0,1.259,0.077,autumn,10,18.5204,73.8567
2024-10-26,RES-B,Reservoir B,96.849,1.115,1.432,0.77,21.79,2.48,0.88,210.0,1.296,0.195,autumn,10,18.5204,73.8567
2024-10-27,RES-B,Reservoir B,96.882,1.424,1.404,0.14,19.33,2.95,0.18,210.0,1.203,0.076,autumn,10,18.5204,73.8567
2024-10-28,RES-B,Reservoir B,97.119,0.871,1.188,0.67,20.66,3.01,0.77,210.0,1.092,0.071,autumn,10,18.5204,73.8567
2024-10-29,RES-B,Reservoir B,97.488,0.915,1.037,0.22,20.52,2.76,0.25,210.0,0.934,0.092,autumn,10,18.5204,73.8567
2024-10-30,RES-B,Reservoir B,98.0,1.568,1.36,0.99,20.01,2.96,1.13,210.0,1.18,0.103,autumn,10,18.5204,73.8567
2024-10-31,RES-B,Reservoir B,98.0,1.295,1.43,0.54,18.17,2.73,0.6,210.0,1.302,0.133,autumn,10,18.5204,73.8567
2024-11-01,RES-B,Reservoir B,98.0,1.302,1.247,0.24,19.51,2.52,0.28,210.0,1.17,0.065,autumn,11,18.5204,73.8567
2024-11-02,RES-B,Reservoir B,97.88,0.869,0.787,0.49,20.13,3.02,0.56,210.0,0.569,0.113,autumn,11,18.5204,73.8567
2024-11-03,RES-B,Reservoir B,97.065,0.923,1.272,0.19,18.5,3.08,0.23,210.0,1.177,0.055,autumn,11,18.5204,73.8567
2024-11-04,RES-B,Reservoir B,96.599,1.275,1.281,0.08,22.76,3.16,0.09,210.0,1.141,0.162,autumn,11,18.5204,73.8567
2024-11-05,RES-B,Reservoir B,96.554,1.037,1.026,0.99,21.51,2.82,1.12,210.0,0.907,0.144,autumn,11,18.5204,73.8567
2024-11-06,RES-B,Reservoir B,96.54,1.243,1.183,0.49,21.04,2.97,0.58,210.0,1.048,0.1,autumn,11,18.5204,73.8567
2024-11-07,RES-B,Reservoir B,96.903,0.793,1.048,0.14,18.44,2.97,0.16,210.0,0.942,0.078,autumn,11,18.5204,73.8567
2024-11-08,RES-B,Reservoir B,97.374,0.917,0.881,0.09,18.88,2.4,0.1,210.0,0.695,0.068,autumn,11,18.5204,73.8567
2024-11-09,RES-B,Reservoir B,97.086,1.026,1.099,0.4,21.07,3.2,0.46,210.0,0.944,0.077,autumn,11,18.5204,73.8567
2024-11-10,RES-B,Reservoir B,97.269,0.537,0.723,0.03,23.44,3.11,0.03,210.0,0.524,0.058,autumn,11,18.5204,73.8567
2024-11-11,RES-B,Reservoir B,97.091,0.763,0.794,0.11,20.23,3.0,0.13,210.0,0.675,0.136,autumn,11,18.5204,73.8567
2024-11-12,RES-B,Reservoir B,97.348,0.956,0.895,0.21,22.11,2.98,0.26,210.0,0.639,0.074,autumn,11,18.5204,73.8567
2024-11-13,RES-B,Reservoir B,97.898,1.174,0.582,0.83,20.5,2.79,0.99,210.0,0.528,0.057,autumn,11,18.5204,73.8567
2024-11-14,RES-B,Reservoir B,98.0,1.449,0.768,0.2,21.14,3.49,0.24,210.0,0.697,0.055,autumn,11,18.5204,73.8567
2024-11-15,RES-B,Reservoir B,98.0,1.566,1.096,0.84,22.53,2.78,0.96,210.0,0.859,0.15,autumn,11,18.5204,73.8567
2024-11-16,RES-B,Reservoir B,98.0,1.36,1.044,0.92,20.66,3.12,1.13,210.0,0.871,0.118,autumn,11,18.5204,73.8567
2024-11-17,RES-B,Reservoir B,97.436,1.18,0.99,1.31,20.24,3.45,1.52,210.0,0.823,0.142,autumn,11,18.5204,73.8567
2024-11-18,RES-B,Reservoir B,97.87,0.633,0.67,0.25,22.77,3.44,0.28,210.0,0.499,0.128,autumn,11,18.5204,73.8567
2024-11-19,RES-B,Reservoir B,98.0,1.519,0.776,0.06,21.13,2.64,0.07,210.0,0.598,0.06,autumn,11,18.5204,73.8567
2024-11-20,RES-B,Reservoir B,97.771,0.561,1.038,0.23,22.38,2.8,0.26,210.0,0.873,0.111,autumn,11,18.5204,73.8567
2024-11-21,RES-B,Reservoir B,97.077,1.051,0.997,0.43,20.25,2.7,0.5,210.0,0.895,0.081,autumn,11,18.5204,73.8567
2024-11-22,RES-B,Reservoir B,96.982,1.158,1.068,0.47,22.76,3.28,0.57,210.0,0.877,0.121,autumn,11,18.5204,73.8567
2024-11-23,RES-B,Reservoir B,97.096,0.74,1.471,0.1,21.4,3.14,0.12,210.0,1.287,0.073,autumn,11,18.5204,73.8567
2024-11-24,RES-B,Reservoir B,96.596,0.561,1.284,0.23,21.59,2.71,0.27,210.0,1.063,0.084,autumn,11,18.5204,73.8567
2024-11-25,RES-B,Reservoir B,96.463,0.601,1.405,0.15,21.23,2.79,0.18,210.0,1.167,0.112,autumn,11,18.5204,73.8567
2024-11-26,RES-B,Reservoir B,96.19,0.824,1.431,0.44,20.47,2.71,0.49,210.0,1.265,0.124,autumn,11,18.5204,73.8567
2024-11-27,RES-B,Reservoir B,96.269,0.637,1.235,0.17,21.07,2.97,0.21,210.0,1.146,0.084,autumn,11,18.5204,73.8567
2024-11-28,RES-B,Reservoir B,96.105,1.326,1.776,0.13,20.54,3.56,0.14,210.0,1.537,0.072,autumn,11,18.5204,73.8567
2024-11-29,RES-B,Reservoir B,95.719,0.967,1.107,0.35,22.22,2.89,0.39,210.0,1.008,0.145,autumn,11,18.5204,73.8567
2024-11-30,RES-B,Reservoir B,95.494,0.701,1.214,0.17,20.83,2.71,0.19,210.0,1.047,0.106,autumn,11,18.5204,73.8567
2024-12-01,RES-B,Reservoir B,95.922,0.854,1.112,0.03,22.2,2.82,0.04,210.0,0.975,0.07,winter,12,18.5204,73.8567
2024-12-02,RES-B,Reservoir B,96.068,1.408,1.449,0.75,21.98,3.33,0.91,210.0,1.32,0.098,winter,12,18.5204,73.8567
2024-12-03,RES-B,Reservoir B,95.723,0.721,1.355,0.08,21.93,3.12,0.1,210.0,1.167,0.115,winter,12,18.5204,73.8567
2024-12-04,RES-B,Reservoir B,96.522,1.125,1.082,0.02,24.74,3.2,0.02,210.0,0.92,0.084,winter,12,18.5204,73.8567
2024-12-05,RES-B,Reservoir B,96.689,0.514,0.998,0.33,22.62,3.11,0.36,210.0,0.822,0.091,winter,12,18.5204,73.8567
2024-12-06,RES-B,Reservoir B,96.992,1.27,1.217,0.12,24.36,3.19,0.15,210.0,1.108,0.09,winter,12,18.5204,73.8567
2024-12-07,RES-B,Reservoir B,96.981,0.811,1.044,0.03,24.16,3.49,0.03,210.0,0.902,0.092,winter,12,18.5204,73.8567
2024-12-08,RES-B,Reservoir B,97.108,0.891,1.121,0.22,23.92,4.18,0.25,210.0,1.01,0.089,winter,12,18.5204,73.8567
2024-12-09,RES-B,Reservoir B,97.258,0.647,0.884,0.18,24.53,3.61,0.2,210.0,0.744,0.125,winter,12,18.5204,73.8567
2024-12-10,RES-B,Reservoir B,96.664,1.257,0.935,1.77,24.19,3.37,2.22,210.0,0.791,0.206,winter,12,18.5204,73.8567
2024-12-11,RES-B,Reservoir B,96.683,0.704,0.971,0.98,20.75,2.79,1.21,210.0,0.729,0.145,winter,12,18.5204,73.8567
2024-12-12,RES-B,Reservoir B,96.666,0.774,0.706,0.49,23.61,2.93,0.58,210.0,0.569,0.146,winter,12,18.5204,73.8567
2024-12-13,RES-B,Reservoir B,96.722,1.183,0.673,0.36,24.51,3.66,0.41,210.0,0.63,0.098,winter,12,18.5204,73.8567
2024-12-14,RES-B,Reservoir B,96.738,0.875,0.693,0.84,25.97,3.82,0.96,210.0,0.474,0.143,winter,12,18.5204,73.8567
2024-12-15,RES-B,Reservoir B,96.052,0.608,0.909,0.71,26.02,3.48,0.83,210.0,0.736,0.146,winter,12,18.5204,73.8567
2024-12-16,RES-B,Reservoir B,95.259,0.613,0.941,0.27,22.36,3.55,0.31,210.0,0.798,0.124,winter,12,18.5204,73.8567
2024-12-17,RES-B,Reservoir B,95.754,1.104,0.991,0.9,23.58,3.34,0.99,210.0,0.863,0.152,winter,12,18.5204,73.8567
2024-12-18,RES-B,Reservoir B,95.901,0.932,0.956,0.51,22.12,3.39,0.61,210.0,0.853,0.124,winter,12,18.5204,73.8567
2024-12-19,RES-B,Reservoir B,95.329,1.56,1.026,1.63,25.82,3.69,1.94,210.0,0.779,0.22,winter,12,18.5204,73.8567
2024-12-20,RES-B,Reservoir B,95.18,1.371,1.233,0.42,25.22,3.47,0.52,210.0,1.081,0.085,winter,12,18.5204,73.8567
2024-12-21,RES-B,Reservoir B,95.755,1.662,1.097,0.86,24.42,3.14,1.01,210.0,1.034,0.118,winter,12,18.5204,73.8567
2024-12-22,RES-B,Reservoir B,96.112,2.273,1.327,1.57,24.2,3.36,1.81,210.0,1.16,0.152,winter,12,18.5204,73.8567
2024-12-23,RES-B,Reservoir B,96.257,0.831,1.43,1.21,25.66,3.83,1.43,210.0,1.219,0.13,winter,12,18.5204,73.8567
2024-12-24,RES-B,Reservoir B,96.465,0.888,1.186,0.79,25.45,3.4,0.89,210.0,1.028,0.06,winter,12,18.5204,73.8567
2024-12-25,RES-B,Reservoir B,96.057,1.386,1.249,0.69,25.39,3.68,0.82,210.0,1.144,0.156,winter,12,18.5204,73.8567
2024-12-26,RES-B,Reservoir B,95.773,0.868,1.333,0.46,24.55,3.12,0.55,210.0,1.233,0.072,winter,12,18.5204,73.8567
2024-12-27,RES-B,Reservoir B,95.727,1.321,1.07,0.45,23.58,3.56,0.5,210.0,0.965,0.108,winter,12,18.5204,73.8567
2024-12-28,RES-B,Reservoir B,95.083,0.924,1.206,0.11,24.92,3.58,0.12,210.0,0.98,0.043,winter,12,18.5204,73.8567
2024-12-29,RES-B,Reservoir B,94.785,1.546,1.1,0.39,24.98,3.14,0.48,210.0,0.954,0.118,winter,12,18.5204,73.8567
2024-12-30,RES-B,Reservoir B,94.554,1.325,1.188,0.32,23.77,3.29,0.38,210.0,1.122,0.073,winter,12,18.5204,73.8567
2023-01-01,RES-C,Reservoir C,55.0,1.103,0.87,0.4,27.23,3.62,0.47,180.0,0.654,0.111,winter,1,21.1458,79.0882
2023-01-02,RES-C,Reservoir C,55.516,1.578,1.046,3.03,28.34,3.68,3.59,180.0,0.899,0.259,winter,1,21.1458,79.0882
2023-01-03,RES-C,Reservoir C,55.102,0.593,1.206,0.28,29.25,3.8,0.31,180.0,1.143,0.075,winter,1,21.1458,79.0882
2023-01-04,RES-C,Reservoir C,55.256,0.742,1.107,0.2,28.62,3.63,0.24,180.0,0.961,0.057,winter,1,21.1458,79.0882
2023-01-05,RES-C,Reservoir C,54.67,0.607,1.462,0.14,28.9,3.82,0.16,180.0,1.307,0.079,winter,1,21.1458,79.0882
2023-01-06,RES-C,Reservoir C,54.267,0.822,1.291,0.24,27.68,3.55,0.28,180.0,1.115,0.069,winter,1,21.1458,79.0882
2023-01-07,RES-C,Reservoir C,54.624,1.124,1.378,0.49,28.72,4.12,0.55,180.0,1.304,0.141,winter,1,21.1458,79.0882
2023-01-08,RES-C,Reservoir C,54.363,1.43,1.169,0.57,27.82,3.9,0.64,180.0,1.035,0.09,winter,1,21.1458,79.0882
2023-01-09,RES-C,Reservoir C,53.294,0.414,1.231,0.27,27.47,4.15,0.31,180.0,1.037,0.096,winter,1,21.1458,79.0882
2023-01-10,RES-C,Reservoir C,53.01,1.344,1.296,1.12,30.28,4.7,1.24,180.0,1.151,0.166,winter,1,21.1458,79.0882
2023-01-11,RES-C,Reservoir C,52.988,1.055,1.324,0.01,25.2,3.73,0.01,180.0,1.189,0.119,winter,1,21.1458,79.0882
2023-01-12,RES-C,Reservoir C,53.128,0.764,1.304,0.58,25.75,3.73,0.71,180.0,1.059,0.115,winter,1,21.1458,79.0882
2023-01-13,RES-C,Reservoir C,52.815,1.06,1.187,0.67,28.46,4.14,0.74,180.0,1.091,0.125,winter,1,21.1458,79.0882
2023-01-14,RES-C,Reservoir C,53.505,1.43,1.302,0.96,27.68,3.96,1.06,180.0,1.09,0.097,winter,1,21.1458,79.0882
2023-01-15,RES-C,Reservoir C,53.604,1.104,0.94,0.6,26.28,3.67,0.74,180.0,0.739,0.141,winter,1,21.1458,79.0882
2023-01-16,RES-C,Reservoir C,53.835,1.469,0.988,0.89,26.73,3.7,0.98,180.0,0.849,0.162,winter,1,21.1458,79.0882
2023-01-17,RES-C,Reservoir C,53.499,0.903,0.919,0.14,26.89,3.42,0.17,180.0,0.77,0.031,winter,1,21.1458,79.0882
2023-01-18,RES-C,Reservoir C,54.147,0.825,0.876,0.27,29.07,4.24,0.31,180.0,0.728,0.147,winter,1,21.1458,79.0882
2023-01-19,RES-C,Reservoir C,53.866,0.601,0.973,0.43,29.45,4.03,0.51,180.0,0.814,0.08,winter,1,21.1458,79.0882
2023-01-20,RES-C,Reservoir C,53.545,1.053,0.759,0.33,29.97,4.53,0.42,180.0,0.638,0.115,winter,1,21.1458,79.0882
2023-01-21,RES-C,Reservoir C,54.595,0.887,0.511,0.11,26.09,3.91,0.12,180.0,0.383,0.088,winter,1,21.1458,79.0882
2023-01-22,RES-C,Reservoir C,54.675,0.675,0.759,0.45,26.36,3.48,0.56,180.0,0.627,0.101,winter,1,21.1458,79.0882
2023-01-23,RES-C,Reservoir C,55.715,1.988,0.626,1.98,26.28,4.03,2.43,180.0,0.492,0.173,winter,1,21.1458,79.0882
2023-01-24,RES-C,Reservoir C,56.611,1.444,0.86,0.4,29.55,3.28,0.5,180.0,0.726,0.07,winter,1,21.1458,79.0882
2023-01-25,RES-C,Reservoir C,56.694,0.623,0.821,0.11,28.5,4.5,0.13,180.0,0.783,0.101,winter,1,21.1458,79.0882
2023-01-26,RES-C,Reservoir C,57.103,0.662,0.512,0.23,28.1,3.47,0.29,180.0,0.357,0.083,winter,1,21.1458,79.0882
2023-01-27,RES-C,Reservoir C,57.079,0.696,0.722,0.33,28.28,4.04,0.39,180.0,0.598,0.057,winter,1,21.1458,79.0882
2023-01-28,RES-C,Reservoir C,56.961,0.241,0.863,0.06,27.93,3.98,0.07,180.0,0.806,0.052,winter,1,21.1458,79.0882
2023-01-29,RES-C,Reservoir C,57.385,1.561,0.719,0.12,26.65,4.04,0.14,180.0,0.587,0.047,winter,1,21.1458,79.0882
2023-01-30,RES-C,Reservoir C,57.363,1.093,1.096,0.91,28.62,3.84,1.1,180.0,0.965,0.11,winter,1,21.1458,79.0882
